Name,Tier,Color,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Turns to Win,Turns to Lose
JMP Dinosaurs 2 & JMP Garruk,S,G,121,82,39,0.6776859504132231,10.632663939573572,13.01762062999819,0.7949855634748723,17.78048780487805,21.025641025641026
J22 Treasure 4 & JMP Discarding 1,S,BR,126,85,41,0.6746031746031746,10.609496909105014,13.01298330245301,0.8011621311159989,19.04705882352941,22.24390243902439
J22 Merfolk 2 & JMP Unicorns,S,WU,129,89,40,0.689922480620155,10.576769229312871,12.973705050989375,0.7989786072255014,19.04494382022472,18.825
J22 Ferocious 4 & J22 Merfolk 2,S,UG,133,93,40,0.6992481203007519,10.57471186899396,12.987114396884365,0.8041341759634684,18.096774193548388,18.65
J22 Insects 2 & J22 Merfolk 2,S,UG,114,77,37,0.6754385964912281,10.538929534690196,12.93229218260249,0.7977875493040981,18.181818181818183,20.675675675675677
J22 Blink 4 & J22 Morbid 2,A,WB,146,100,46,0.684931506849315,10.481965584428773,12.884959218391883,0.8009978779877035,22.13,19.73913043478261
J22 Merfolk 2 & JMP Heavily Armored 3,A,WU,119,85,34,0.7142857142857143,10.430447908522009,12.836596963734424,0.802049685070805,19.44705882352941,18.558823529411764
J22 Zombies 1 & JMP Tree Hugging 4,A,BG,88,59,29,0.6704545454545454,10.422639212725654,12.815984712951742,0.7977818334086959,20.8135593220339,22.24137931034483
JMP Feathered Friends 3 & JMP Heavily Armored 3,A,W,128,92,36,0.71875,10.397038252246361,12.809679526918305,0.8042137582239813,21.347826086956523,21.083333333333332
J22 Zombies 1 & JMP Liliana,A,B,128,88,40,0.6875,10.393221826784835,12.783200801645078,0.7966596582867476,21.21590909090909,18.975
J22 Zombies 1 & JMP Discarding 1,A,B,140,99,41,0.7071428571428572,10.38559195002441,12.785814049305978,0.8000740330938565,19.01010101010101,19.51219512195122
J22 Merfolk 2 & JMP Discarding 1,A,UB,127,88,39,0.6929133858267716,10.355978298933067,12.755560235001354,0.7998606453560961,18.238636363636363,19.307692307692307
J22 Vehicles & JMP Doctor 1,A,W,108,77,31,0.7129629629629629,10.322518698731198,12.745487749605337,0.8076563502913799,20.246753246753247,20.774193548387096
J22 Rats & JMP Tree Hugging 4,A,BG,124,88,36,0.7096774193548387,10.318935389323782,12.739894044544393,0.8069862184068702,20.522727272727273,19.36111111111111
JMP Discarding 1 & JMP Dogs 1,A,WB,119,82,37,0.6890756302521008,10.300688505290674,12.695180129531092,0.7981638747468061,17.646341463414632,19.10810810810811
J22 Think Again 3 & JMP Discarding 1,A,UB,141,93,48,0.6595744680851063,10.28620065733494,12.67877434807836,0.7975245635811401,20.56989247311828,19.416666666666668
J22 Multi-Headed 2 & JMP Tree Hugging 4,A,G,121,80,41,0.6611570247933884,10.244754693128737,12.64881275395387,0.8013526869417108,18.1125,18.146341463414632
J22 Merfolk 2 & JMP Dinosaurs 2,A,UG,119,79,40,0.6638655462184874,10.24201150301627,12.630446048727087,0.7961448485702723,18.075949367088608,18.25
JMP Garruk & JMP Tree Hugging 4,A,G,144,95,49,0.6597222222222222,10.237718718337295,12.625404797812365,0.7958953598250238,19.08421052631579,20.3265306122449
J22 Merfolk 2 & JMP Garruk,A,UG,116,79,37,0.6810344827586207,10.223254256037885,12.610521485862321,0.7957557432748121,16.924050632911392,19.972972972972972
JMP Discarding 1 & JMP Feathered Friends 3,A,WB,132,87,45,0.6590909090909091,10.215813050498317,12.619289944355188,0.8011589646189569,19.39080459770115,19.22222222222222
JMP Angels 2 & JMP Doctor 1,A,W,127,82,45,0.6456692913385826,10.204962283647625,12.597464324807772,0.7975006803867162,20.195121951219512,21.533333333333335
J22 Merfolk 2 & J22 Scrying 1,A,U,148,101,47,0.6824324324324325,10.16903103544973,12.564041002023668,0.7983366555246454,17.217821782178216,19.46808510638298
JMP Garruk & JMP Heavily Armored 3,A,WG,118,80,38,0.6779661016949152,10.145825235791854,12.546474327455432,0.8002163638878589,19.6,20.68421052631579
J22 Demons 2 & JMP Doctor 1,A,WB,122,81,41,0.6639344262295082,10.140680958890673,12.517655904742703,0.792324981950677,19.234567901234566,21.585365853658537
JMP Doctor 1 & JMP Heavily Armored 3,A,W,129,81,48,0.627906976744186,10.134975141207862,12.523987802106861,0.7963375536329994,21.88888888888889,21.0625
J22 Blink 4 & JMP Discarding 1,A,WB,132,91,41,0.6893939393939394,10.131536242074013,12.529552677447457,0.7993388117911479,21.175824175824175,20.341463414634145
JMP Discarding 1 & JMP Garruk,A,BG,127,86,41,0.6771653543307087,10.123267234360272,12.515188107719071,0.7973069577862666,19.848837209302324,20.097560975609756
J22 Rats & JMP Minions 2,A,B,128,85,43,0.6640625,10.114810881150236,12.515335582299233,0.800174900382999,19.96470588235294,20.46511627906977
JMP Angels 2 & JMP Dogs 1,A,W,130,84,46,0.6461538461538462,10.110635026964278,12.495584198229736,0.7949830570884859,18.952380952380953,19.630434782608695
J22 Demons 2 & JMP Liliana,A,B,129,90,39,0.6976744186046512,10.10501310446167,12.492664271664855,0.7958837224010624,18.68888888888889,18.871794871794872
J22 Demons 2 & JMP Minions 2,A,B,121,82,39,0.6776859504132231,10.103492420090246,12.504257288210388,0.8002549560400473,18.585365853658537,19.384615384615383
