Pack,nCopies,Card,Mana Cost,Adj. Games Played,Adj. Wins,Adj. Losses,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Tier,Turns to Win,Turns to Lose
J22 Think Again 4,1,"Spectral Sailor",{U},1020,496,524,1020,496,524,0.48627450980392156,34.78425903425807,39.918939078922584,1.7115600148881713,D,20.782258064516128,20.028625954198475
J22 Think Again 4,1,"Merfolk Pupil",{1}{U},1044,483,561,1044,483,561,0.46264367816091956,23.896647786775514,29.143014847379327,1.748789020201271,D,21.525879917184266,20.1729055258467
J22 Think Again 4,1,"Tome Anima",{3}{U},976,471,505,976,471,505,0.48258196721311475,37.32882856276811,42.48220924368856,1.7177935603068177,D,21.91932059447983,20.685148514851484
J22 Think Again 4,1,"Teferi's Protege",{2}{U},1038,467,571,1038,467,571,0.44990366088631983,27.732129653771267,32.98246582305619,1.7501120564283066,D,22.20985010706638,20.266199649737302
J22 Think Again 4,1,"Mystic Skyfish",{2}{U},969,460,509,969,460,509,0.47471620227038186,41.71895336744139,46.832912601657526,1.7046530780720464,C,21.821739130434782,20.44007858546169
J22 Think Again 4,1,"Faerie Vandal",{1}{U},840,435,405,840,435,405,0.5178571428571429,41.91771331772541,47.04888630366911,1.7103909953145664,C,21.24137931034483,20.145679012345678
J22 Think Again 4,1,"Soul Read",{3}{U},846,371,475,846,371,475,0.4385342789598109,12.49920280542337,17.71231386113642,1.7377036852376835,E,22.264150943396228,20.8
J22 Treasure 1,1,"Captain Lannery Storm",{2}{R},1109,635,474,1109,635,474,0.5725879170423805,41.82056222752286,47.04103975279279,1.7401591750899768,C,17.938582677165353,20.238396624472575
J22 Treasure 1,1,"Welding Sparks",{2}{R},1056,570,486,1056,570,486,0.5397727272727273,42.03708986279095,47.22350530131006,1.7288051461730367,C,19.37017543859649,20.51440329218107
J22 Treasure 1,1,"Sokenzan Smelter",{1}{R},1014,568,446,1014,568,446,0.5601577909270217,54.41694431190467,59.44848539185814,1.6771803599844906,C,18.276408450704224,20.40134529147982
J22 Treasure 1,1,"Goldvein Pick",{2},1024,535,489,1024,535,489,0.5224609375,30.857268542008217,36.011798056827814,1.7181765049398654,D,18.60747663551402,20.120654396728018
J22 Treasure 1,1,"Sudden Breakthrough",{1}{R},888,518,370,888,518,370,0.5833333333333334,41.78991036267608,47.00180549425434,1.7372983771927528,C,19.077220077220076,20.875675675675677
J22 Treasure 1,1,"Brazen Freebooter",{3}{R},928,504,424,928,504,424,0.5431034482758621,38.48947789744669,43.60986015410368,1.7067940855523298,C,19.71825396825397,20.79009433962264
J22 Treasure 1,1,"Dutiful Replicator",{3},959,501,458,959,501,458,0.5224191866527633,34.32958887684652,39.45388745267935,1.708099525277611,D,19.812375249501,20.65938864628821
J22 Treasure 1,1,"Goldhound",{R},928,491,437,928,491,437,0.5290948275862069,28.295112038525033,33.46891168827616,1.7245998832503746,D,18.617107942973522,20.212814645308924
J22 Treasure 1,1,"Blood Aspirant",{1}{R},958,489,469,958,489,469,0.5104384133611691,31.192073138955468,36.13353012614239,1.647152329062307,D,19.54192229038855,20.257995735607675
J22 Treasure 1,1,"Rapacious Dragon",{4}{R},839,482,357,839,482,357,0.5744934445768772,48.773849015495124,53.86983940882481,1.6986634644432281,C,19.775933609958507,21.2296918767507
J22 Treasure 1,1,"Ripscale Predator",{4}{R}{R},770,447,323,770,447,323,0.5805194805194805,64.60028210202736,69.72999553143717,1.7099044764699367,B,19.789709172259506,21.241486068111456
J22 Treasure 1,1,"Trove of Temptation",{3}{R},824,391,433,824,391,433,0.47451456310679613,26.168504838890925,31.268813942103094,1.700103034404056,D,19.77237851662404,20.198614318706696
J22 Treasure 2,1,"Welding Sparks",{2}{R},1172,599,573,1172,599,573,0.5110921501706485,40.57955434503195,45.72731205582418,1.7159192369307423,C,20.290484140233723,21.445026178010473
J22 Treasure 2,1,"Rapacious Dragon",{4}{R},996,577,419,996,577,419,0.5793172690763052,50.45178790092115,55.45124567802892,1.6664859257025904,C,19.960138648180244,21.897374701670646
J22 Treasure 2,1,"Improvised Weaponry",{2}{R},1040,576,464,1040,576,464,0.5538461538461539,48.26888938241959,53.36922634550505,1.7001123210284876,C,20.12847222222222,21.58189655172414
J22 Treasure 2,1,"Professional Face-Breaker",{2}{R},1006,559,447,1006,559,447,0.5556660039761432,39.55034523011309,44.7064836544332,1.7187128081067031,C,19.71556350626118,21.451901565995527
J22 Treasure 2,1,"Goldvein Pick",{2},1039,557,482,1039,557,482,0.53609239653513,29.040694733291915,34.206771344235946,1.7220255369813433,D,19.070017953321365,21.282157676348547
J22 Treasure 2,1,"Dutiful Replicator",{3},1041,551,490,1041,551,490,0.5292987512007685,39.336114720643124,44.508749563333936,1.7242116142302708,C,19.94010889292196,21.80204081632653
J22 Treasure 2,1,"Reckless Fireweaver",{1}{R},1005,546,459,1005,546,459,0.5432835820895522,39.9184028711789,45.00116477837594,1.6942539690656795,C,19.749084249084248,22.08061002178649
J22 Treasure 2,1,"Goldhound",{R},1006,538,468,1006,538,468,0.5347912524850894,29.00810348282745,34.17222932739189,1.721375281521479,D,19.617100371747213,21.53205128205128
J22 Treasure 2,1,"Brazen Freebooter",{3}{R},985,521,464,985,521,464,0.5289340101522843,34.94037049713495,39.99740500233219,1.6856781683990796,D,20.287907869481767,21.92887931034483
J22 Treasure 2,1,"Blood Aspirant",{1}{R},958,489,469,958,489,469,0.5104384133611691,33.201995823536144,38.323936265064134,1.7073134805093302,D,19.738241308793455,21.582089552238806
J22 Treasure 2,1,"Barrage Ogre",{3}{R}{R},924,474,450,924,474,450,0.512987012987013,52.97389946902737,57.907182424149056,1.6444276517072276,C,20.87552742616034,22.155555555555555
J22 Treasure 2,1,"Pyre-Sledge Arsonist",{2}{R},943,472,471,943,472,471,0.5005302226935313,47.715434875046995,52.77477271306979,1.6864459460075976,C,20.531779661016948,21.426751592356688
J22 Treasure 3,1,"Goldspan Dragon",{3}{R}{R},1004,677,327,1004,677,327,0.6743027888446215,67.18691360593392,72.42531816278816,1.7461348522847462,B,18.125553914327917,20.452599388379205
J22 Treasure 3,1,"Blaze",{X}{R},1100,586,514,1100,586,514,0.5327272727272727,51.05741624080328,56.21690369491159,1.7198291513694377,C,19.353242320819113,20.52140077821012
J22 Treasure 3,1,"Welding Sparks",{2}{R},1041,562,479,1041,562,479,0.5398655139289145,45.4410599515672,50.66570246441475,1.741547504282518,C,20.03202846975089,20.609603340292274
J22 Treasure 3,1,"Dutiful Replicator",{3},1018,553,465,1018,553,465,0.5432220039292731,46.5057005088052,51.73106201144157,1.7417871675454577,C,19.580470162748643,20.40430107526882
J22 Treasure 3,1,"Goldvein Pick",{2},998,517,481,998,517,481,0.5180360721442886,34.57165088053631,39.75042336402503,1.7262574944962394,D,19.51063829787234,19.76923076923077
J22 Treasure 3,1,"Goldhound",{R},965,512,453,965,512,453,0.5305699481865285,27.744013805302348,32.79456977185619,1.6835186555179469,D,18.798828125,19.94701986754967
J22 Treasure 3,1,"Vault Robber",{1}{R},1012,511,501,1012,511,501,0.5049407114624506,36.796509439840875,41.95727093242292,1.7202538308606812,D,19.933463796477493,20.560878243512974
J22 Treasure 3,1,"Brazen Freebooter",{3}{R},907,479,428,907,479,428,0.5281146637265711,41.107523519745016,46.244547560678214,1.7123413469777324,C,19.780793319415448,21.03271028037383
J22 Treasure 3,1,"Rapacious Dragon",{4}{R},846,468,378,846,468,378,0.5531914893617021,51.23399972893642,56.42491638823002,1.7303055530978666,C,20.014957264957264,21.41005291005291
J22 Treasure 3,1,"Blood Aspirant",{1}{R},958,446,512,958,446,512,0.46555323590814196,29.243650287144398,34.44723707135726,1.7345289280709528,D,19.838565022421523,20.4609375
J22 Treasure 3,1,"Big Score",{3}{R},264,120,144,264,120,144,0.45454545454545453,17.186725041513093,22.649791931955768,1.821022296814225,E,21.408333333333335,21.243055555555557
J22 Treasure 4,1,"Gadrak, the Crown-Scourge",{2}{R},1084,574,510,1084,574,510,0.5295202952029521,61.04054957423065,66.33929269138787,1.7662477057190724,B,21.531358885017422,22.476470588235294
J22 Treasure 4,1,"Welding Sparks",{2}{R},1101,533,568,1101,533,568,0.4841053587647593,45.55804747948753,50.760244704728805,1.7340657417470915,C,21.544090056285178,22.089788732394368
J22 Treasure 4,1,"Improvised Weaponry",{2}{R},1043,521,522,1043,521,522,0.49952061361457334,46.02229086267583,51.29604724177027,1.7579187930314784,C,21.226487523992322,22.078544061302683
J22 Treasure 4,1,"Goldvein Pick",{2},1068,518,550,1068,518,550,0.4850187265917603,41.68003598722811,46.95508904482425,1.7583510191987142,C,21.001930501930502,20.954545454545453
J22 Treasure 4,1,"Rapacious Dragon",{4}{R},930,498,432,930,498,432,0.535483870967742,54.27114502007724,59.42870965849839,1.7191882128070497,C,21.335341365461847,22.613425925925927
J22 Treasure 4,1,"Dutiful Replicator",{3},1065,496,569,1065,496,569,0.46572769953051646,36.28443900320305,41.5001616844419,1.7385742270796165,D,21.183467741935484,22.25834797891037
J22 Treasure 4,1,"Brazen Freebooter",{3}{R},1037,495,542,1037,495,542,0.4773384763741562,40.85403025787813,46.076383043751584,1.740784261957818,C,21.264646464646464,22.18819188191882
J22 Treasure 4,1,"Goldhound",{R},1058,475,583,1058,475,583,0.44896030245746693,27.337914607088123,32.53016351649252,1.7307496364681327,D,20.789473684210527,21.48542024013722
J22 Treasure 4,1,"Blood Aspirant",{1}{R},1023,451,572,1023,451,572,0.44086021505376344,31.635745405047594,36.90636296894606,1.7568725212994902,D,21.059866962305986,21.71853146853147
J22 Treasure 4,1,"Gleaming Barrier",{2},1008,450,558,1008,450,558,0.44642857142857145,31.49089690800262,36.78459021071242,1.7645644342366003,D,21.764444444444443,22.154121863799283
J22 Treasure 4,1,"Trove of Temptation",{3}{R},907,377,530,907,377,530,0.41565600882028664,32.37362109151474,37.60259661595157,1.7429918414789418,D,21.864721485411142,21.99622641509434
J22 Unlucky Thirteen,1,"Blight Keeper",{B},1026,502,524,1026,502,524,0.48927875243664715,45.260126701796025,50.261909904249706,1.667261067484559,C,20.866533864541832,21.083969465648856
J22 Unlucky Thirteen,1,"Piranha Marsh",no cost,1075,464,611,1075,464,611,0.4316279069767442,17.676307127895136,22.722368134808757,1.6820203356378736,E,20.913793103448278,20.46481178396072
J22 Unlucky Thirteen,1,"Tree of Perdition",{3}{B},975,452,523,975,452,523,0.4635897435897436,54.32916904081786,59.266518884730424,1.6457832813041877,C,22.04424778761062,21.512428298279158
J22 Unlucky Thirteen,1,"Gnawing Zombie",{1}{B},1035,449,586,1035,449,586,0.43381642512077295,39.41457754468881,44.361552817888786,1.648991757733325,C,21.425389755011135,21.068259385665527
J22 Unlucky Thirteen,1,"Tragic Slip",{B},981,445,536,981,445,536,0.4536187563710499,39.64813509688494,44.70224616437851,1.6847036891645215,C,22.013483146067415,21.26679104477612
J22 Unlucky Thirteen,1,"Skirsdag Supplicant",{2}{B},1015,419,596,1015,419,596,0.412807881773399,34.37874767546445,39.34916690780594,1.6568064107804945,D,21.69928400954654,20.83221476510067
J22 Unlucky Thirteen,1,"Disciple of Perdition",{1}{B},988,418,570,988,418,570,0.4230769230769231,34.555928855537076,39.59321437310984,1.679095172524254,D,21.763157894736842,21.25263157894737
J22 Unlucky Thirteen,1,"Soulcage Fiend",{1}{B}{B},945,416,529,945,416,529,0.4402116402116402,40.08164257667599,45.17382236152517,1.6973932616163934,C,21.15625,20.68431001890359
J22 Unlucky Thirteen,1,"Sling-Gang Lieutenant",{3}{B},870,408,462,870,408,462,0.4689655172413793,44.82143066837211,49.70498924129432,1.627852857640737,C,22.17401960784314,21.906926406926406
J22 Unlucky Thirteen,1,"Exsanguinate",{X}{B}{B},858,405,453,858,405,453,0.47202797202797203,44.22608558828419,49.24025759160494,1.6713906677735821,C,21.977777777777778,22.08167770419426
J22 Unlucky Thirteen,1,"Triskaidekaphobia",{3}{B},885,403,482,885,403,482,0.4553672316384181,47.66392689785637,52.37414589897697,1.570073000373532,C,20.6575682382134,20.1597510373444
J22 Unlucky Thirteen,1,"Dread Rider",{5}{B},729,328,401,729,328,401,0.4499314128943759,49.523053678445905,54.52975054627463,1.6688989559429064,C,23.545731707317074,22.653366583541146
J22 Urza's,2,"Urza's Mine",no cost,1330,697,633,2148,1125,1023,0.5237430167597765,19.413576237200363,24.73178640596005,1.7727367229198958,D,21.86311111111111,20.470185728250243
J22 Urza's,1,"Urza's Factory",no cost,1348,689,659,1348,689,659,0.5111275964391692,24.023976005888542,29.319327049433408,1.765117014514956,D,22.78519593613933,20.522003034901367
J22 Urza's,2,"Urza's Power Plant",no cost,1268,666,602,2048,1075,973,0.52490234375,15.548788829891913,20.86962871828184,1.7736132961299762,E,21.86325581395349,20.484069886947584
J22 Urza's,3,"Urza's Tower",no cost,1188,611,577,2361,1215,1146,0.5146124523506989,13.980461157561258,19.30649249092204,1.775343777786927,E,21.682304526748972,20.29581151832461
J22 Urza's,1,"Walking Ballista",{X}{X},1103,571,532,1103,571,532,0.5176790571169537,35.170272628165904,40.38364970963959,1.7377923604912293,D,22.21015761821366,20.922932330827066
J22 Urza's,1,"Expedition Map",{1},1138,565,573,1138,565,573,0.4964850615114236,14.825112933943553,20.12568464993888,1.766857238665109,E,22.890265486725664,20.7347294938918
J22 Urza's,1,"Golem Artisan",{5},1057,559,498,1057,559,498,0.5288552507095553,43.28833383500253,48.56510787254161,1.7589246791796938,C,22.942754919499105,21.285140562248998
J22 Urza's,1,"Locthwain Gargoyle",{1},1120,557,563,1120,557,563,0.4973214285714286,38.94797381383068,44.10531994404445,1.719115376737925,C,23.321364452423698,21.071047957371224
J22 Urza's,1,"Manakin",{2},1096,542,554,1096,542,554,0.49452554744525545,29.185423106291623,34.59200917125436,1.802195354987579,D,22.784132841328415,21.09927797833935
J22 Urza's,1,"Runed Servitor",{2},1049,537,512,1049,537,512,0.5119161105815062,39.34514636659011,44.821231184250955,1.8253616058869486,C,22.769087523277467,20.62890625
J22 Urza's,1,"Thaumaturge's Familiar",{3},1052,534,518,1052,534,518,0.5076045627376425,36.971884649176715,42.36342194023537,1.7971790970195527,D,22.9812734082397,21.247104247104247
J22 Urza's,1,"Planar Atlas",{2},1060,529,531,1060,529,531,0.4990566037735849,37.32125283210959,42.71394206342576,1.7975630771053903,D,23.47069943289225,21.069679849340865
J22 Urza's,1,"Universal Solvent",{1},1066,505,561,1066,505,561,0.47373358348968103,33.5432423536681,38.893536091439714,1.7834312459238724,D,23.40990099009901,20.69162210338681
J22 Urza's,1,"Alchemist's Vial",{2},1037,501,536,1037,501,536,0.4831243972999036,13.909489438546718,19.182209807927602,1.7575734564602947,E,23.526946107784433,21.31902985074627
J22 Urza's,1,"Karn Liberated",{7},748,498,250,748,498,250,0.6657754010695187,78.43192534284776,83.83151662226334,1.799863759805191,A,24.301204819277107,23.688
J22 Urza's,1,"Meteor Golem",{7},783,481,302,783,481,302,0.6143039591315453,69.09299211699104,74.59765107014726,1.8348863177187402,B,23.7006237006237,23.582781456953644
J22 Vehicles,1,"Lita, Mechanical Engineer",{2}{W},1017,579,438,1017,579,438,0.5693215339233039,51.23230253956602,56.25764920707867,1.6751155558375492,C,19.699481865284973,20.477168949771688
J22 Vehicles,1,"Hotshot Mechanic",{W},982,579,403,982,579,403,0.5896130346232179,48.93989508653408,54.02263657174479,1.694247161736903,C,19.001727115716754,20.34739454094293
J22 Vehicles,1,"Kitsune Ace",{1}{W},1014,527,487,1014,527,487,0.519723865877712,35.58777577703981,40.74964596293651,1.7206233952989003,D,20.026565464895636,20.53388090349076
J22 Vehicles,1,"Aerial Modification",{4}{W},699,524,175,699,524,175,0.7496423462088698,85.68823396659731,90.91527458835299,1.7423468739185572,A,19.234732824427482,20.794285714285714
J22 Vehicles,1,"Caught in the Brights",{2}{W},994,514,480,994,514,480,0.5171026156941649,40.69952951271076,45.7820761777528,1.694182221680679,C,20.124513618677042,20.65625
J22 Vehicles,1,"Sanctum Gargoyle",{3}{W},945,505,440,945,505,440,0.5343915343915344,56.370265289578484,61.436218930083555,1.6886512135016896,B,20.57821782178218,20.2
J22 Vehicles,1,"Giant Ox",{1}{W},988,500,488,988,500,488,0.5060728744939271,32.868437212811806,37.96045238735921,1.6973383915158018,D,20.644,20.91188524590164
J22 Vehicles,1,"Built to Last",{W},854,491,363,854,491,363,0.5749414519906323,28.713996267161992,33.81584691619834,1.7006168830121156,D,19.73727087576375,20.887052341597798
J22 Vehicles,1,"Aethershield Artificer",{3}{W},928,482,446,928,482,446,0.5193965517241379,45.112840993131854,50.17449467506442,1.6872178939775242,C,19.935684647302903,20.65695067264574
J22 Vehicles,1,"Peacewalker Colossus",{3},880,467,413,880,467,413,0.5306818181818181,38.196823518272595,43.26697006747482,1.690048849734075,C,19.927194860813703,19.8135593220339
J22 Vehicles,1,"Imperial Recovery Unit",{2}{W},899,455,444,899,455,444,0.5061179087875417,27.11112960562761,32.121624412998685,1.6701649357903587,D,20.58021978021978,20.0472972972973
J22 Vehicles,1,"Aradara Express",{5},836,442,394,836,442,394,0.5287081339712919,45.07038505936754,50.04180203853964,1.657138993057367,C,19.420814479638008,19.890862944162436
J22 Wolves 1,1,"Fierce Witchstalker",{2}{G}{G},1022,593,429,1022,593,429,0.5802348336594912,62.26079514965092,67.3064739250009,1.6818929251166614,B,20.642495784148398,22.48018648018648
J22 Wolves 1,1,"Wolfkin Bond",{4}{G},940,569,371,940,569,371,0.6053191489361702,52.486142260604126,57.486709502356575,1.6668557472508172,C,20.351493848857643,22.7088948787062
J22 Wolves 1,1,"Spectral Hunt-Caller",{4}{G},986,554,432,986,554,432,0.5618661257606491,51.856208118431844,56.756290272543744,1.6333607180373002,C,21.21480144404332,21.939814814814813
J22 Wolves 1,1,"Wolfwillow Haven",{1}{G},1044,548,496,1044,548,496,0.524904214559387,38.22026826815856,43.29630735481915,1.6920130288868622,C,20.846715328467152,21.02217741935484
J22 Wolves 1,1,"Arlinn, Voice of the Pack",{4}{G}{G},841,526,315,841,526,315,0.6254458977407847,65.84978232562041,70.90455765598372,1.684925110121104,B,21.58555133079848,23.631746031746033
J22 Wolves 1,1,"Packsong Pup",{1}{G},960,513,447,960,513,447,0.534375,40.35705697872149,45.39194446459038,1.6782958286229646,C,21.056530214424953,21.485458612975393
J22 Wolves 1,1,"Mild-Mannered Librarian",{G},994,489,505,994,489,505,0.4919517102615694,25.766243945814196,30.854158890517397,1.6959716482344005,D,20.34151329243354,21.750495049504952
J22 Wolves 1,1,"Wicked Wolf",{2}{G}{G},790,454,336,790,454,336,0.5746835443037974,58.06791947197483,63.14154475091067,1.6912084263119451,B,21.303964757709252,23.12202380952381
